amount,transaction_type,merchant_category,hour,location_risk,device_trusted,failed_attempts,is_international,is_fraud
16488.39,Refund,Travel,16,50,1,4,0,0
59125.99,Transfer,Healthcare,14,18,0,3,0,1
41228.02,Deposit,Shopping,20,28,0,1,0,1
71226.28,Withdrawal,Fuel,16,70,1,5,0,1
31411.53,Deposit,Entertainment,21,96,1,3,0,0
57897.7,Purchase,Entertainment,4,7,0,1,0,1
21585.08,Transfer,Fuel,1,89,1,1,0,0
14331.97,Payment,Electronics,19,87,0,5,1,0
25052.32,Deposit,Healthcare,22,86,0,3,1,0
12264.92,Deposit,Travel,17,7,0,5,0,0
46591.19,Payment,Restaurant,20,91,1,4,0,1
46828.54,Transfer,Utility,5,88,0,1,0,1
438.14,Transfer,Shopping,8,17,0,4,0,0
82941.3,Payment,Fuel,1,20,1,4,0,1
31571.16,Transfer,Utility,18,71,1,0,0,0
5607.54,Withdrawal,Shopping,2,65,0,3,1,0
13184.87,Withdrawal,Restaurant,21,43,1,2,0,0
26795.47,Refund,Shopping,15,72,0,0,0,0
22944.22,Deposit,ATM,19,32,0,5,0,0
30907.11,Purchase,Entertainment,8,70,1,0,0,0
19286.73,Refund,Utility,15,6,1,5,0,0
12725.81,Purchase,Electronics,5,99,0,5,0,0
38829.01,Deposit,Restaurant,21,55,0,1,1,0
4487.56,Purchase,Fuel,0,59,1,0,0,0
23343.15,Withdrawal,Healthcare,17,10,0,2,1,0
32136.58,Deposit,Entertainment,13,41,0,3,0,0
21526.24,Deposit,ATM,2,97,0,5,0,0
16962.89,Refund,Electronics,9,88,1,4,0,0
32054.72,Payment,Entertainment,12,85,0,3,0,0
84364.51,Withdrawal,Entertainment,17,38,0,2,0,1
18351.0,Withdrawal,Electronics,1,1,1,4,0,0
13325.2,Deposit,Travel,6,53,0,1,0,0
38716.0,Transfer,Restaurant,3,24,0,4,1,0
43562.8,Purchase,Healthcare,21,9,1,0,0,0
37209.0,Payment,Travel,11,17,0,0,0,0
70508.79,Withdrawal,Travel,15,58,1,4,0,1
42760.73,Transfer,Entertainment,5,1,1,1,0,0
61143.37,Deposit,Entertainment,8,47,0,5,0,1
50523.4,Transfer,Utility,17,14,0,5,0,1
53537.1,Withdrawal,Shopping,6,34,0,5,0,1
69456.12,Deposit,Grocery,18,75,1,4,0,1
13476.07,Refund,Utility,20,100,0,2,1,0
30179.82,Refund,Healthcare,4,60,0,3,0,0
26828.6,Deposit,Restaurant,19,88,0,4,0,0
79266.26,Withdrawal,ATM,18,85,0,5,1,1
31121.33,Withdrawal,Electronics,8,48,0,0,0,0
6283.18,Transfer,Entertainment,15,59,0,0,0,0
21981.28,Refund,Healthcare,23,34,0,3,1,0
21238.59,Deposit,Electronics,16,33,1,1,1,0
26449.93,Transfer,Utility,15,78,0,4,0,0
11295.65,Withdrawal,Electronics,16,83,1,1,0,0
66546.66,Transfer,ATM,22,16,0,3,0,1
2684.35,Withdrawal,ATM,5,83,1,0,0,0
3449.13,Refund,ATM,5,18,0,4,0,0
72293.67,Transfer,Fuel,16,52,0,5,0,1
47697.5,Payment,Utility,5,29,1,4,0,1
55348.88,Withdrawal,ATM,21,66,1,1,0,0
6603.35,Refund,ATM,2,30,1,3,0,0
10727.59,Withdrawal,Shopping,16,88,1,1,0,0
39597.62,Refund,ATM,1,69,0,0,1,0
22285.61,Refund,Shopping,0,100,1,4,1,0
35383.98,Purchase,Shopping,13,30,1,3,0,0
45974.95,Deposit,ATM,3,55,0,2,1,1
427.62,Purchase,Healthcare,19,70,1,2,0,0
22564.29,Deposit,Grocery,18,67,0,4,0,0
39129.4,Withdrawal,Travel,13,47,0,1,1,0
59508.74,Transfer,Healthcare,17,55,1,4,0,1
15301.28,Refund,Shopping,15,23,1,4,1,0
78651.64,Transfer,ATM,11,100,1,5,0,1
9728.21,Payment,Fuel,3,28,1,2,0,0
5379.63,Deposit,Grocery,2,19,1,4,1,0
74527.89,Transfer,Restaurant,11,11,0,5,1,1
26394.43,Transfer,ATM,1,100,0,5,1,0
36949.88,Withdrawal,Shopping,9,25,0,4,0,0
59809.35,Deposit,Grocery,11,31,0,1,0,1
49057.46,Transfer,Entertainment,12,76,0,4,0,1
36421.17,Transfer,Shopping,18,45,1,2,0,0
24487.36,Withdrawal,Utility,12,74,0,2,0,0
48196.24,Purchase,Shopping,2,65,1,2,0,0
46221.03,Transfer,Shopping,18,33,1,3,1,1
4146.5,Payment,Utility,18,4,1,0,0,0
57331.2,Deposit,Restaurant,21,90,0,2,1,1
4654.13,Transfer,Restaurant,9,12,1,5,0,0
11048.79,Withdrawal,Utility,10,46,0,4,0,0
54124.5,Deposit,Restaurant,15,95,0,1,0,1
72622.21,Withdrawal,ATM,11,20,0,0,0,1
29499.24,Refund,Grocery,15,48,1,3,0,0
28751.37,Refund,Healthcare,12,29,0,0,1,0
27486.04,Refund,Grocery,16,45,1,5,0,0
22827.74,Purchase,Shopping,14,41,0,0,0,0
14304.64,Purchase,Travel,11,79,1,1,0,0
12710.9,Payment,ATM,10,47,0,3,1,0
34327.44,Deposit,Travel,11,52,1,3,0,0
81001.69,Refund,Restaurant,3,93,1,1,1,1
8154.85,Deposit,Fuel,15,2,0,3,1,0
15133.34,Deposit,Shopping,17,93,1,3,0,0
73343.8,Refund,Grocery,12,13,0,0,0,1
20714.0,Payment,Travel,8,47,1,4,0,0
59629.06,Payment,Electronics,11,87,0,4,0,1
27878.75,Refund,Utility,23,58,0,3,0,0
52289.98,Withdrawal,Fuel,20,44,1,5,1,1
36362.56,Withdrawal,Travel,10,84,1,5,0,0
24897.94,Payment,Healthcare,14,100,1,5,1,0
56432.2,Withdrawal,Grocery,4,94,0,5,0,1
56213.94,Purchase,Restaurant,5,51,0,0,0,1
5150.24,Payment,Shopping,2,14,1,4,0,0
7963.5,Payment,Healthcare,7,32,1,3,0,0
28084.89,Withdrawal,Grocery,1,85,1,2,1,0
35490.77,Refund,Healthcare,17,57,0,5,0,0
32426.12,Payment,ATM,13,68,1,2,1,0
18284.02,Purchase,Utility,9,47,1,2,0,0
78996.27,Purchase,Shopping,4,45,1,3,0,1
11395.4,Transfer,Grocery,13,38,0,0,0,0
49722.77,Refund,Entertainment,12,32,0,5,1,1
24832.94,Deposit,Restaurant,16,98,1,2,0,0
37101.99,Purchase,Fuel,4,38,0,5,1,0
3072.96,Transfer,ATM,15,25,1,0,0,0
42940.24,Refund,Grocery,5,14,1,2,0,0
13109.57,Deposit,Grocery,7,12,0,0,1,0
19881.89,Payment,Healthcare,15,48,1,5,0,0
10978.06,Withdrawal,Grocery,8,100,1,0,1,0
14905.02,Transfer,Entertainment,0,16,0,3,1,0
28422.25,Purchase,Restaurant,14,95,0,4,0,0
15273.43,Deposit,Healthcare,10,21,0,5,0,0
64537.27,Deposit,Healthcare,6,47,0,5,0,1
634.9,Purchase,Fuel,8,75,0,3,0,0
14998.46,Purchase,ATM,22,61,0,2,0,0
3680.53,Payment,Electronics,21,80,1,5,0,0
14037.21,Deposit,Fuel,22,69,0,1,1,0
21554.23,Refund,Travel,14,94,0,0,1,0
32609.77,Withdrawal,Healthcare,1,63,1,4,0,0
16591.94,Payment,Restaurant,18,24,1,2,1,0
65433.55,Refund,Shopping,5,9,0,3,0,1
77445.16,Deposit,Shopping,12,94,0,0,0,1
36821.05,Deposit,Shopping,12,25,1,4,0,0
2722.26,Transfer,Entertainment,20,42,0,0,0,0
6015.34,Withdrawal,Fuel,1,26,0,3,0,0
13321.29,Refund,Entertainment,21,63,1,0,0,0
70110.9,Deposit,Electronics,0,27,1,0,1,1
44084.59,Payment,Travel,22,8,1,4,0,1
31946.5,Purchase,Restaurant,16,13,0,5,0,0
33549.57,Withdrawal,Restaurant,16,85,0,4,0,0
49684.61,Refund,Entertainment,23,14,1,5,1,1
32080.64,Withdrawal,Shopping,12,65,1,5,0,0
77664.05,Refund,Utility,11,41,1,2,1,1
21664.51,Refund,Restaurant,18,70,0,3,0,0
31104.8,Payment,Utility,12,1,0,2,0,0
46314.23,Transfer,Grocery,9,29,0,2,0,1
27676.15,Transfer,Shopping,16,72,0,0,0,0
62990.92,Withdrawal,Fuel,8,47,0,1,0,1
70930.46,Withdrawal,Electronics,23,42,1,1,1,1
4800.8,Purchase,ATM,20,39,0,5,1,0
44885.95,Purchase,Travel,11,56,1,0,0,0
31510.56,Refund,Grocery,20,100,1,0,0,0
9276.53,Transfer,Shopping,18,20,1,4,0,0
17458.0,Deposit,Entertainment,14,97,0,1,1,0
32934.33,Payment,Fuel,4,44,0,3,0,0
53914.88,Transfer,Electronics,12,65,1,5,0,1
16048.8,Payment,ATM,6,72,0,1,0,0
25470.08,Payment,Travel,21,74,0,0,1,0
89557.16,Transfer,Restaurant,10,45,0,2,0,1
77781.9,Payment,ATM,4,57,0,1,0,1
52138.27,Purchase,Electronics,23,7,0,4,0,1
1462.61,Purchase,Travel,22,15,1,3,1,0
37420.22,Withdrawal,Shopping,6,27,1,4,1,0
3700.59,Withdrawal,Grocery,12,75,0,2,0,0
4089.21,Withdrawal,ATM,8,7,1,5,0,0
17620.49,Deposit,Healthcare,21,85,1,0,0,0
53388.78,Deposit,Entertainment,7,49,0,2,1,1
67046.98,Refund,Utility,17,92,0,0,0,1
14248.67,Deposit,Fuel,0,45,1,2,0,0
56653.79,Refund,Healthcare,1,81,1,3,0,1
31291.0,Withdrawal,Fuel,10,51,0,0,1,0
34416.62,Deposit,ATM,20,88,0,3,0,0
12484.76,Payment,Healthcare,19,43,1,4,0,0
41343.07,Withdrawal,ATM,17,88,0,1,0,1
33484.68,Withdrawal,Entertainment,4,84,0,2,0,0
45949.56,Deposit,Electronics,5,41,0,5,0,1
6495.61,Payment,Entertainment,9,57,1,1,0,0
35822.01,Withdrawal,Grocery,19,79,1,4,0,0
83345.82,Withdrawal,Grocery,11,11,1,1,1,1
24574.49,Payment,Utility,4,21,0,1,0,0
10706.98,Purchase,Healthcare,13,29,0,1,0,0
25710.59,Payment,ATM,15,89,1,3,0,0
31286.88,Purchase,ATM,23,49,1,3,0,0
33506.29,Payment,Utility,1,32,1,5,0,0
52491.9,Refund,Grocery,6,38,1,3,0,1
5517.4,Transfer,ATM,1,89,0,3,1,0
19475.31,Refund,Electronics,5,100,0,3,1,0
15079.93,Purchase,Fuel,14,76,0,3,0,0
48838.79,Deposit,Fuel,22,94,0,0,0,1
2729.97,Deposit,Entertainment,23,66,0,3,1,0
10814.12,Withdrawal,Travel,18,85,0,1,0,0
17397.95,Deposit,Grocery,13,40,1,5,1,0
831.25,Withdrawal,Electronics,4,26,0,4,0,0
35372.85,Payment,Utility,17,1,1,1,0,0
14758.32,Payment,Utility,13,57,0,4,0,0
8980.54,Refund,Healthcare,19,81,0,0,0,0
19933.55,Deposit,Travel,1,19,0,5,0,0
36704.28,Purchase,Grocery,3,54,0,1,0,0
58468.25,Deposit,ATM,18,72,0,3,0,1
17640.68,Transfer,Entertainment,2,98,1,4,0,0
31526.31,Withdrawal,Electronics,22,36,1,4,1,0
29071.41,Deposit,Restaurant,19,8,0,4,0,0
15653.64,Deposit,ATM,22,37,1,4,0,0
29601.02,Refund,ATM,11,17,1,4,1,0
7180.61,Withdrawal,ATM,7,91,1,1,0,0
20094.16,Payment,Electronics,23,27,1,3,0,0
15339.61,Refund,Restaurant,0,82,0,5,0,0
41181.56,Purchase,Healthcare,9,65,1,0,0,0
19897.84,Transfer,Entertainment,23,73,0,1,0,0
37669.31,Transfer,Utility,15,5,0,3,0,0
33940.06,Refund,Travel,14,53,0,4,0,0
47992.17,Deposit,Travel,17,69,0,1,0,1
37628.0,Transfer,Electronics,4,36,0,2,1,0
51889.16,Withdrawal,ATM,19,50,0,4,0,1
29873.56,Deposit,Travel,22,5,1,3,0,0
10583.26,Withdrawal,Travel,14,39,0,4,0,0
47961.61,Transfer,Grocery,6,12,1,4,0,1
46191.94,Withdrawal,Restaurant,10,62,1,2,0,0
27616.17,Purchase,Shopping,21,17,0,5,0,0
20064.06,Deposit,Shopping,3,1,1,0,0,0
38367.17,Purchase,Electronics,16,99,1,0,0,0
46389.95,Withdrawal,Travel,6,25,1,2,0,0
1013.88,Deposit,Electronics,8,20,0,2,0,0
33007.0,Refund,Shopping,16,14,0,4,0,0
18751.52,Transfer,Fuel,22,37,0,1,0,0
62261.98,Transfer,Shopping,14,7,0,0,1,1
18815.2,Purchase,Entertainment,12,23,1,4,0,0
5665.68,Withdrawal,Shopping,2,97,1,4,0,0
28285.7,Deposit,Utility,3,59,1,5,1,0
80495.04,Withdrawal,Fuel,19,34,1,3,0,1
21151.31,Transfer,Utility,15,4,0,3,0,0
30526.18,Payment,Fuel,9,99,1,4,0,0
24108.91,Payment,Electronics,10,72,0,2,1,0
4056.99,Payment,Restaurant,19,32,0,3,1,0
10467.82,Withdrawal,ATM,13,56,1,4,0,0
19590.15,Deposit,Electronics,23,92,1,0,1,0
41161.97,Purchase,Utility,5,40,1,0,0,0
49040.31,Refund,Entertainment,10,64,0,0,0,1
23459.96,Deposit,Grocery,4,85,0,3,0,0
55118.25,Refund,Utility,6,27,1,2,0,0
50873.44,Payment,Travel,2,75,0,4,1,1
6670.93,Purchase,Travel,17,7,0,5,0,0
64583.55,Transfer,Grocery,7,56,1,5,0,1
63775.6,Withdrawal,Fuel,15,18,0,4,1,1
8725.35,Transfer,Fuel,4,2,0,5,0,0
51623.15,Payment,Entertainment,4,11,0,5,1,1
33167.8,Deposit,ATM,13,80,0,3,1,0
34718.52,Payment,Entertainment,11,29,0,3,0,0
2104.37,Deposit,Restaurant,22,65,1,3,0,0
77858.35,Purchase,ATM,15,91,1,0,1,1
14789.36,Refund,Healthcare,14,67,0,4,0,0
54224.76,Deposit,Electronics,21,82,1,4,0,1
57638.82,Payment,Shopping,15,74,1,3,0,1
3778.92,Transfer,Fuel,1,89,1,5,0,0
57906.7,Payment,ATM,5,74,0,5,0,1
36986.29,Purchase,Fuel,16,10,1,2,0,0
54616.88,Transfer,Healthcare,0,95,0,4,0,1
29146.62,Deposit,Utility,11,23,1,5,0,0
50273.09,Refund,Grocery,10,11,0,4,0,1
12730.32,Payment,Entertainment,7,85,1,5,0,0
10139.26,Deposit,Travel,1,83,1,0,0,0
28527.92,Payment,Utility,9,61,0,3,1,0
40741.75,Withdrawal,Shopping,13,2,1,3,1,1
20164.55,Deposit,Grocery,3,69,1,3,0,0
53771.66,Transfer,Electronics,8,84,1,3,0,1
49918.2,Transfer,Fuel,10,71,0,5,0,1
2139.1,Purchase,Utility,11,29,1,2,0,0
83539.84,Refund,Electronics,1,77,0,4,0,1
15274.81,Withdrawal,Entertainment,21,98,0,0,0,0
15514.46,Payment,Electronics,20,59,1,3,0,0
15568.49,Purchase,Healthcare,1,49,1,2,0,0
10788.69,Transfer,Fuel,14,9,1,1,1,0
54765.29,Payment,Electronics,4,70,1,1,0,0
67396.56,Deposit,Healthcare,3,5,0,0,0,1
42033.31,Deposit,Grocery,1,86,1,2,0,1
24294.37,Refund,Grocery,16,91,1,3,1,0
7360.1,Deposit,Electronics,17,29,0,3,1,0
37973.12,Refund,Travel,10,88,1,3,0,0
54140.42,Deposit,Electronics,11,69,1,0,1,1
61166.75,Refund,Grocery,12,85,0,2,1,1
1619.34,Purchase,Utility,23,25,0,0,0,0
30031.08,Refund,Restaurant,15,50,0,4,0,0
24389.92,Payment,Grocery,1,44,0,2,0,0
55496.47,Withdrawal,Shopping,14,87,0,5,0,1
960.48,Deposit,Grocery,15,80,0,1,0,0
81786.17,Deposit,Grocery,9,13,1,4,0,1
25630.07,Purchase,Utility,19,79,0,0,0,0
60097.67,Deposit,Entertainment,10,16,0,2,0,1
33249.12,Purchase,Healthcare,4,97,1,1,0,0
66913.54,Payment,Restaurant,18,6,0,0,1,1
73792.16,Purchase,Grocery,5,12,1,3,1,1
35816.69,Refund,Utility,13,31,0,4,0,0
373.75,Deposit,Utility,19,12,1,2,1,0
51777.59,Withdrawal,Restaurant,3,68,0,4,0,1
11703.77,Refund,Restaurant,14,99,0,2,0,0
3336.25,Withdrawal,Utility,15,23,0,5,0,0
2694.72,Transfer,Healthcare,6,56,1,2,1,0
30942.73,Deposit,Grocery,17,23,0,0,1,0
44850.5,Purchase,Restaurant,23,57,1,3,0,1
54929.82,Withdrawal,Electronics,10,30,0,1,1,1
55680.44,Payment,ATM,15,7,1,1,0,0
37958.06,Payment,Fuel,12,48,0,3,0,0
16908.19,Transfer,Restaurant,10,17,0,5,0,0
80529.61,Purchase,Utility,14,54,0,2,0,1
89804.9,Deposit,ATM,5,74,0,0,1,1
59728.32,Refund,Utility,14,36,0,5,1,1
2499.51,Refund,Restaurant,18,20,0,3,0,0
27201.24,Payment,Shopping,1,55,1,3,0,0
58310.57,Withdrawal,Electronics,17,97,0,5,1,1
51489.53,Deposit,Electronics,0,62,1,1,1,1
11178.25,Purchase,Utility,14,99,0,5,1,0
23154.27,Transfer,Utility,22,82,0,5,0,0
70885.32,Deposit,Travel,16,5,1,3,0,1
61451.59,Withdrawal,Electronics,19,43,0,4,0,1
33689.42,Refund,Grocery,11,47,0,5,0,0
44269.07,Withdrawal,Fuel,10,31,0,5,1,1
64031.81,Deposit,Restaurant,23,98,0,2,0,1
28262.81,Purchase,Electronics,11,45,1,3,0,0
11382.38,Refund,Shopping,9,58,1,5,0,0
6650.96,Payment,Electronics,2,51,0,2,0,0
31289.19,Transfer,Electronics,22,19,1,1,0,0
25265.79,Deposit,Grocery,9,54,0,3,0,0
60114.48,Deposit,Grocery,9,25,0,0,0,1
27534.62,Refund,Travel,20,83,1,3,1,0
22376.95,Refund,Fuel,9,22,1,1,1,0
37155.95,Transfer,Grocery,4,46,1,3,0,0
9759.16,Withdrawal,Shopping,9,24,0,5,0,0
22243.36,Purchase,Grocery,10,74,0,3,0,0
22437.6,Withdrawal,Shopping,22,5,1,2,0,0
55871.03,Refund,Fuel,17,39,0,0,1,1
28487.25,Payment,Travel,4,1,1,5,0,0
43925.27,Transfer,ATM,21,19,1,2,0,0
24157.63,Purchase,Fuel,21,71,0,2,0,0
35047.54,Withdrawal,Utility,11,12,1,0,0,0
40656.1,Withdrawal,Healthcare,6,3,0,4,1,1
54515.97,Refund,Entertainment,6,63,1,4,0,1
21146.17,Payment,Travel,12,48,0,2,0,0
81255.28,Payment,Shopping,2,28,1,5,1,1
18263.55,Payment,Entertainment,4,76,0,1,0,0
24626.69,Refund,Travel,2,76,1,0,0,0
12035.53,Transfer,Entertainment,5,72,1,5,0,0
29696.62,Payment,Healthcare,17,63,0,2,0,0
18080.15,Deposit,Utility,7,4,0,1,0,0
29564.0,Deposit,Utility,3,84,1,3,0,0
35973.59,Deposit,Restaurant,0,16,1,3,0,0
58458.1,Transfer,ATM,15,73,1,2,1,1
34941.1,Transfer,Shopping,23,74,0,2,0,0
3268.01,Withdrawal,Travel,14,89,0,2,0,0
31823.78,Transfer,Entertainment,20,46,0,2,0,0
32668.37,Purchase,Shopping,6,99,0,0,0,0
68317.68,Transfer,Healthcare,8,88,1,0,0,1
9357.84,Transfer,Utility,13,44,0,0,0,0
54970.27,Withdrawal,Restaurant,17,79,0,3,1,1
79361.53,Purchase,Utility,11,40,1,1,1,1
13419.24,Transfer,Fuel,22,39,0,5,0,0
7900.07,Deposit,Fuel,22,30,1,1,0,0
46504.07,Purchase,Entertainment,22,98,0,0,0,1
58574.06,Purchase,Restaurant,3,5,0,3,0,1
11168.43,Purchase,Electronics,3,78,0,4,0,0
21196.98,Transfer,Grocery,2,19,1,4,0,0
31777.44,Refund,ATM,7,65,0,0,0,0
55461.5,Deposit,Restaurant,9,22,0,5,0,1
10932.83,Deposit,Utility,11,90,0,3,0,0
65965.58,Transfer,Entertainment,13,28,0,3,0,1
33472.21,Refund,Fuel,15,98,1,5,0,0
27471.05,Purchase,Electronics,10,64,0,3,0,0
17506.3,Deposit,Healthcare,21,57,0,4,1,0
59923.53,Payment,Restaurant,2,61,1,1,0,0
23749.21,Payment,Electronics,12,57,0,0,0,0
71773.24,Deposit,ATM,3,95,0,0,0,1
45402.55,Payment,Electronics,7,55,1,2,0,0
8927.71,Deposit,Entertainment,11,61,1,3,0,0
37739.42,Payment,Electronics,3,33,1,3,0,0
40718.64,Withdrawal,Grocery,3,95,0,0,1,1
68397.7,Payment,ATM,21,42,0,2,0,1
32592.04,Payment,Utility,6,38,1,3,0,0
23079.43,Refund,Shopping,0,98,0,3,0,0
33444.33,Transfer,Entertainment,14,59,0,0,0,0
29298.55,Transfer,Fuel,15,56,0,2,1,0
30450.43,Purchase,ATM,21,63,1,3,0,0
47764.08,Payment,Healthcare,15,76,1,4,0,1
62125.8,Refund,Grocery,4,47,1,5,0,1
14932.07,Payment,Travel,11,53,1,0,0,0
20321.9,Deposit,Healthcare,18,11,0,2,0,0
34126.16,Purchase,Shopping,10,5,1,5,1,0
62563.54,Payment,Healthcare,0,90,1,4,0,1
30215.83,Refund,Electronics,15,13,0,2,1,0
12185.34,Deposit,Travel,5,79,1,2,1,0
17909.48,Deposit,Electronics,17,28,1,2,0,0
35552.69,Refund,Entertainment,7,80,0,5,0,0
20904.26,Transfer,Electronics,18,68,1,3,0,0
12084.61,Purchase,Healthcare,16,39,1,5,0,0
68230.09,Payment,Healthcare,19,66,1,5,0,1
56084.69,Withdrawal,ATM,15,28,1,2,1,1
9113.31,Purchase,Shopping,6,47,1,1,0,0
50773.42,Deposit,Healthcare,13,53,1,0,0,0
24411.37,Transfer,Healthcare,20,21,1,5,0,0
29174.4,Purchase,Fuel,6,4,0,2,1,0
8272.19,Payment,Entertainment,20,5,0,1,0,0
57830.83,Transfer,Healthcare,21,71,0,5,0,1
40333.16,Purchase,Travel,19,39,0,3,0,1
29837.42,Payment,Fuel,7,15,0,4,0,0
48369.91,Purchase,Restaurant,19,16,1,2,1,1
26424.58,Payment,Restaurant,4,14,0,1,0,0
19057.75,Transfer,ATM,1,63,1,5,0,0
28565.78,Payment,Utility,21,32,1,1,0,0
41471.88,Transfer,Healthcare,0,83,0,5,0,1
69070.98,Withdrawal,Healthcare,17,50,1,5,0,1
5505.99,Withdrawal,Utility,12,2,1,2,0,0
52780.09,Withdrawal,Healthcare,6,21,1,5,0,1
64006.47,Payment,Grocery,8,11,1,3,1,1
36166.74,Purchase,Fuel,22,34,0,2,1,0
37846.36,Refund,Travel,14,89,0,0,0,0
18891.94,Deposit,Fuel,0,52,0,5,0,0
66526.45,Purchase,Electronics,5,32,0,4,1,1
5155.5,Deposit,Fuel,8,23,1,2,0,0
73198.23,Transfer,Fuel,12,49,0,0,0,1
37118.44,Purchase,Utility,6,34,0,0,1,0
945.48,Refund,Healthcare,4,12,1,1,0,0
83787.15,Refund,Entertainment,14,87,1,0,0,1
89784.34,Transfer,Healthcare,23,64,1,1,1,1
17482.56,Transfer,Restaurant,13,24,1,1,0,0
5235.75,Transfer,Restaurant,19,58,0,2,1,0
42828.82,Payment,Fuel,10,89,1,5,0,1
3221.55,Deposit,ATM,8,10,0,4,0,0
30322.07,Withdrawal,Utility,11,78,0,0,0,0
34871.17,Payment,Healthcare,12,86,1,1,0,0
5469.91,Transfer,Fuel,16,64,1,3,0,0
2745.31,Deposit,Shopping,13,19,1,0,0,0
82331.51,Withdrawal,Utility,8,96,1,3,0,1
83386.51,Transfer,Shopping,10,56,0,2,1,1
11070.17,Deposit,Utility,1,25,0,0,0,0
59712.58,Payment,Healthcare,5,91,1,3,0,1
6838.2,Purchase,Utility,11,91,1,3,1,0
10921.23,Deposit,Fuel,3,45,0,1,0,0
31608.32,Withdrawal,Shopping,8,73,0,4,0,0
75659.06,Refund,Fuel,13,10,0,3,0,1
1829.58,Deposit,Electronics,12,48,0,2,0,0
19832.67,Payment,Utility,14,81,1,4,0,0
80916.61,Purchase,ATM,14,42,0,1,0,1
15384.32,Deposit,Electronics,17,78,1,0,1,0
78865.14,Withdrawal,Entertainment,2,3,0,1,1,1
61156.99,Deposit,Fuel,3,39,1,3,0,1
28638.74,Purchase,Travel,16,26,1,3,1,0
26102.94,Refund,ATM,13,12,1,2,0,0
38891.88,Payment,Electronics,1,66,1,3,0,0
26297.6,Deposit,Fuel,15,68,0,2,1,0
17799.35,Payment,Healthcare,4,17,1,1,1,0
24839.86,Purchase,Shopping,2,6,0,4,1,0
78323.23,Payment,ATM,8,46,1,4,0,1
71424.38,Payment,Fuel,5,51,0,0,1,1
11186.73,Payment,Utility,19,34,1,1,0,0
450.24,Deposit,ATM,8,87,0,3,0,0
52139.95,Purchase,Grocery,5,84,1,3,1,1
51080.13,Refund,Utility,9,80,1,5,1,1
28918.92,Withdrawal,Electronics,0,90,0,0,0,0
63984.57,Withdrawal,Restaurant,13,81,0,0,0,1
1275.7,Purchase,Fuel,4,95,1,3,1,0
3150.24,Payment,ATM,7,26,1,4,1,0
69943.7,Purchase,Electronics,20,92,1,3,1,1
13991.16,Transfer,Grocery,15,52,1,4,1,0
16144.15,Purchase,Shopping,0,55,1,4,0,0
26954.69,Deposit,Entertainment,15,15,1,4,0,0
26342.83,Payment,Grocery,5,37,0,3,0,0
7956.4,Refund,Restaurant,18,88,1,4,1,0
37348.36,Transfer,Entertainment,13,87,1,3,0,0
9463.21,Transfer,Electronics,21,62,0,1,0,0
33454.15,Payment,Electronics,13,64,1,1,0,0
50128.62,Purchase,Travel,8,46,0,1,0,1
47114.66,Withdrawal,Electronics,17,29,1,2,0,0
65571.1,Purchase,Shopping,8,20,0,5,0,1
30487.61,Purchase,Electronics,19,79,0,4,0,0
42518.99,Withdrawal,Electronics,6,47,0,5,0,1
7466.71,Payment,Electronics,4,83,1,2,0,0
20545.07,Withdrawal,Utility,13,99,0,1,1,0
21702.54,Refund,Fuel,2,35,1,5,1,0
63418.92,Deposit,Restaurant,4,97,1,1,0,1
46232.1,Payment,Shopping,21,47,0,3,0,1
26100.93,Refund,Electronics,2,44,1,3,0,0
58666.21,Payment,Grocery,21,83,0,4,0,1
60487.08,Deposit,Shopping,9,54,1,5,0,1
72818.44,Transfer,Shopping,19,19,1,3,0,1
2314.51,Payment,Travel,20,52,0,2,0,0
12902.7,Transfer,Entertainment,23,93,0,4,0,0
1502.96,Refund,Shopping,9,67,1,5,0,0
59218.59,Refund,ATM,8,31,1,5,1,1
45417.94,Transfer,Healthcare,20,65,1,0,0,0
58978.74,Purchase,Utility,9,74,0,3,0,1
17143.68,Refund,ATM,22,81,0,2,0,0
6403.09,Deposit,ATM,21,18,1,4,0,0
8878.54,Refund,ATM,6,100,1,3,0,0
28627.56,Payment,Entertainment,2,12,0,3,0,0
73640.75,Payment,Electronics,11,87,1,4,1,1
29137.39,Payment,Utility,23,54,0,1,0,0
27380.4,Payment,Fuel,22,66,0,5,0,0
6709.14,Purchase,Fuel,17,48,0,4,1,0
18364.98,Transfer,ATM,9,6,0,0,0,0
87156.93,Transfer,Healthcare,9,63,0,1,0,1
32897.48,Transfer,Healthcare,6,24,1,0,0,0
54027.21,Purchase,Grocery,13,62,1,4,1,1
51704.22,Payment,ATM,4,98,0,4,1,1
54024.64,Deposit,Travel,2,80,1,3,0,1
34362.49,Deposit,Utility,23,36,0,1,0,0
11626.36,Deposit,Healthcare,17,83,0,5,0,0
45839.88,Refund,Shopping,18,97,0,4,0,1
49798.46,Deposit,Shopping,5,3,1,1,0,0
29539.24,Refund,Utility,2,69,1,3,0,0
22982.46,Purchase,Travel,13,24,1,0,0,0
11041.87,Purchase,Electronics,3,70,0,2,0,0
10969.32,Purchase,Fuel,9,53,0,0,0,0
24828.09,Deposit,Grocery,9,50,0,2,0,0
67184.07,Transfer,Healthcare,12,16,0,1,0,1
33231.95,Refund,Entertainment,3,35,0,2,1,0
33289.11,Purchase,Utility,0,53,0,0,0,0
26814.34,Refund,Electronics,7,98,0,2,1,0
64068.86,Deposit,Shopping,6,19,1,4,0,1
